timestamp,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8
404316.8819412,-3.261350393295288,-2.56781005859375,36.1781005859375,95.84030151367188,114.45171356201172,41.04029846191406,1.2748767137527466,-0.9741320610046387
404316.8859412,-1.7608509063720703,-3.7443349361419678,19.17249298095703,78.20392608642578,128.4378662109375,99.00215148925781,31.28485870361328,-69.8681640625
404316.88994120003,-0.6830698251724243,-5.425892353057861,5.559757709503174,52.113304138183594,96.41300201416016,128.89060974121094,114.62931060791016,87.18124389648438
404316.89394120005,-0.03954343497753143,-8.457837104797363,-0.6995868682861328,26.51038932800293,81.66812896728516,116.47898864746094,147.0455322265625,302.41705322265625
404316.89794120006,1.6024401187896729,-6.468996047973633,-5.715391159057617,7.616776943206787,32.8073616027832,86.08264923095703,176.8720703125,375.1662902832031
404316.9019412001,3.119924783706665,-1.343106985092163,-6.925646781921387,-15.095521926879883,10.362505912780762,37.210227966308594,77.07234191894531,142.2984161376953
404316.9059412001,4.901555061340332,2.5883233547210693,-9.028276443481445,-17.250398635864258,-8.553799629211426,-35.28804397583008,14.916253089904785,21.62193489074707
404316.9099412001,6.601650714874268,7.509400367736816,2.0848066806793213,3.308476448059082,3.5767672061920166,-23.7280330657959,-46.20956802368164,-51.04048538208008
404316.9139412001,8.237767219543457,14.06898021697998,18.80740737915039,23.319190979003906,25.62515640258789,17.504955291748047,11.066452980041504,35.754547119140625
404316.91794120014,10.0,21.31439971923828,34.79430389404297,46.85160827636719,65.44116973876953,85.672607421875,89.74919128417969,109.53862762451172
404316.9111004,11.692106246948242,28.598127365112305,50.39977264404297,73.05502319335938,114.59935760498047,116.6915283203125,188.6133270263672,215.78021240234375
404316.9151004,13.519140243530273,35.295494079589844,60.13846969604492,98.66432189941406,120.13818359375,145.5048828125,165.76278686523438,137.6740264892578
404316.9191004,15.207189559936523,39.101165771484375,72.73782348632812,107.33786010742188,103.47823333740234,106.35368347167969,92.47529602050781,50.19301223754883
404316.9231004,16.916217803955078,44.847354888916016,71.17125701904297,80.039306640625,77.68063354492188,50.98443603515625,14.568780899047852,-33.444313049316406
404316.92710040003,17.94122886657715,45.41058349609375,66.1955795288086,63.507110595703125,35.36457061767578,2.3243463039398193,-3.524902105331421,22.186927795410156
404316.93110040005,19.342138290405273,50.47087860107422,64.13764953613281,38.772891998291016,-7.767375469207764,-45.559913635253906,4.777381420135498,91.3362045288086
404316.93510040006,20.588790893554688,48.81753158569336,46.86229705810547,16.315101623535156,-30.778898239135742,-15.151542663574219,93.12539672851562,221.38726806640625
404316.9391004001,22.47832489013672,46.20964813232422,31.136920928955078,-0.29605990648269653,-25.322063446044922,59.91615676879883,143.72398376464844,214.87477111816406
404316.9431004001,22.77540397644043,39.11368179321289,16.76122283935547,-25.855518341064453,17.260042190551758,107.0998306274414,168.2060546875,84.26887512207031
404316.9471004001,23.068702697753906,35.892879486083984,1.480183482170105,-19.876150131225586,64.25483703613281,150.3096160888672,102.61833190917969,12.376659393310547
404316.93701219995,23.360004425048828,29.674907684326172,-9.943990707397461,13.924904823303223,109.16483306884766,132.3178253173828,10.59302806854248,-17.15829086303711
404316.94101219997,23.985280990600586,22.164573669433594,-13.888922691345215,33.69808578491211,112.0341567993164,73.20541381835938,-19.071428298950195,64.13749694824219
404316.9450122,23.758865356445312,15.41407585144043,-12.005955696105957,60.51884460449219,105.3879623413086,2.94980525970459,-6.176393985748291,185.36172485351562
404316.9490122,23.89470672607422,7.6548051834106445,-5.107347011566162,92.1415023803711,83.93733978271484,-35.565372467041016,160.99571228027344,178.58108520507812
404316.9530122,23.617219924926758,3.426929473876953,11.291197776794434,86.28368377685547,33.72562789916992,-24.0706787109375,304.1943359375,114.77728271484375
404316.95701220003,23.091272354125977,-3.3369088172912598,22.78612518310547,99.09933471679688,-6.674633502960205,39.66389083862305,196.59597778320312,25.541484832763672
404316.96101220004,21.353784561157227,-4.303601264953613,39.04376983642578,74.63092803955078,-2.8597841262817383,109.0114517211914,107.6020736694336,-56.899696350097656
404316.96501220006,21.362817764282227,-8.524277687072754,54.79753112792969,52.35808563232422,-9.693674087524414,158.18577575683594,23.322364807128906,20.832990646362305
404316.9690122001,19.355432510375977,-9.396994590759277,69.51055145263672,23.168140411376953,16.360280990600586,128.19557189941406,-51.42575454711914,142.24656677246094
404316.9730122001,18.5770206451416,-7.786880016326904,67.50877380371094,-2.6148183345794678,64.48548126220703,97.32555389404297,-3.327099561691284,218.67340087890625
404316.96321159997,17.088748931884766,-4.65729284286499,69.30899810791016,-21.762065887451172,101.51579284667969,36.00212097167969,60.03676223754883,146.4408721923828
404316.9672116,15.173952102661133,2.6153056621551514,64.50811767578125,-10.977239608764648,129.91404724121094,-33.68614959716797,144.85682678222656,37.001060485839844
404316.9712116,13.428943634033203,8.120563507080078,54.82509231567383,4.815545082092285,103.47212219238281,-4.558835983276367,191.962646484375,-28.19643211364746
404316.9752116,11.705588340759277,13.998868942260742,41.171630859375,24.021747589111328,78.2861557006836,20.85847282409668,131.70675659179688,-4.31408166885376
404316.97921160003,10.0,21.4350528717041,25.385358810424805,49.97469711303711,34.006343841552734,79.65615844726562,49.84833526611328,201.04049682617188
404316.98321160005,8.202767372131348,28.67201042175293,8.240301132202148,71.22898864746094,-11.027534484863281,144.71141052246094,-40.58234405517578,369.91180419921875
404316.98721160006,6.376912593841553,35.12879943847656,-2.7510461807250977,85.41080474853516,-20.857860565185547,134.32334899902344,-1.531919240951538,148.07310485839844
404316.9912116001,4.83436918258667,40.42179489135742,-14.082282066345215,104.8915786743164,-16.771907806396484,115.06207275390625,52.5745964050293,63.942909240722656
404316.9952116001,3.0139005184173584,45.53746032714844,-12.929588317871094,87.67538452148438,27.968286514282227,49.4512825012207,124.13939666748047,-21.10581398010254
404316.9992116001,2.0569732189178467,48.08732986450195,-14.416866302490234,66.16232299804688,62.61283874511719,-12.239473342895508,168.9480438232422,-34.6067008972168
404317.0293544,0.607856810092926,50.29029846191406,2.030536413192749,38.853816986083984,101.63745880126953,-21.138832092285156,155.25543212890625,93.0639419555664
404317.0333544,-1.0787973403930664,47.043643951416016,13.503796577453613,9.80917739868164,109.8870620727539,-13.904730796813965,56.670082092285156,150.83132934570312
404317.03735440003,-2.2749040126800537,46.453834533691406,28.929880142211914,-8.735882759094238,110.24857330322266,59.90062713623047,-18.776866912841797,148.8351287841797
404317.04135440005,-3.3126769065856934,39.681888580322266,42.76215362548828,-8.750570297241211,85.37457275390625,122.6827621459961,-31.447708129882812,84.06552124023438
404317.04535440006,-3.48492431640625,36.95241165161133,58.587066650390625,-19.067655563354492,32.5496711730957,153.02023315429688,34.54861068725586,-31.832761764526367
404317.0493544001,-3.2677924633026123,28.580781936645508,64.23429870605469,12.473211288452148,-12.332494735717773,119.50978088378906,124.63884735107422,-23.13285255432129
404317.0533544001,-3.941831350326538,22.17477798461914,76.60791778564453,35.0716552734375,-21.92849349975586,67.91455078125,160.10809326171875,68.2772216796875
404317.0573544001,-3.4420418739318848,15.475776672363281,76.28929138183594,64.70875549316406,-23.599863052368164,11.388684272766113,150.60903930664062,188.26165771484375
404317.0613544001,-3.3964951038360596,7.118700981140137,61.76238250732422,86.64024353027344,20.85587501525879,-31.40211296081543,65.7482681274414,167.03701782226562
404317.06535440014,-3.110328435897827,1.0185490846633911,52.78452682495117,94.20639038085938,63.123565673828125,-1.622780442237854,-27.260543823242188,111.12750244140625
404317.062124,-3.051320791244507,-4.759970188140869,35.828269958496094,88.90740203857422,91.02418518066406,36.852352142333984,-50.89764404296875,22.80194091796875
404317.066124,-1.6589441299438477,-8.678790092468262,19.203142166137695,79.34662628173828,103.76990509033203,110.41213989257812,17.240142822265625,-68.89682006835938
404317.070124,-1.1224963665008545,-8.96955394744873,9.515905380249023,52.75879669189453,116.90568542480469,120.93504333496094,124.49884033203125,33.08683395385742
404317.07412400004,0.6563748717308044,-8.27389907836914,-6.191298007965088,22.74761390686035,81.72212219238281,137.75465393066406,181.45401000976562,125.29168701171875
404317.07812400005,1.5908068418502808,-7.690207004547119,-15.221291542053223,6.689248085021973,34.353294372558594,99.45360565185547,147.2479705810547,174.17115783691406
404317.08212400007,3.298248052597046,-1.7303413152694702,-15.517024040222168,-10.388141632080078,-6.726117134094238,29.063819885253906,77.66694641113281,143.49549865722656
404317.0861240001,4.9510297775268555,0.5614144206047058,-7.260383129119873,-7.099228382110596,-18.202604293823242,-27.08658790588379,-21.841480255126953,15.446033477783203
404317.0901240001,6.617965221405029,6.6621599197387695,0.5893652439117432,5.215342044830322,-21.65981674194336,-30.577699661254883,-60.27949523925781,-41.320838928222656
404317.0941240001,8.297981262207031,14.227099418640137,16.82550048828125,21.80011558532715,17.867422103881836,20.04376792907715,36.43822479248047,17.807586669921875
404317.0981240001,10.0,21.544771194458008,34.092281341552734,47.8446159362793,66.28671264648438,81.40419006347656,185.56492614746094,117.77455139160156
404317.09734449995,11.74142837524414,28.095870971679688,47.83726501464844,80.4536361694336,104.72388458251953,111.43959045410156,130.29071044921875,158.89617919921875
404317.10134449997,13.682357788085938,33.75038528442383,57.331581115722656,100.53439331054688,115.72721862792969,140.66165161132812,154.12445068359375,177.5608673095703
404317.1053445,15.070808410644531,40.592430114746094,75.64640045166016,86.6974868774414,105.30697631835938,124.46166229248047,96.11447143554688,56.515132904052734
404317.1093445,16.715993881225586,44.87748336791992,69.5758285522461,80.08338165283203,79.0553970336914,48.094688415527344,4.14081335067749,-7.059455394744873
404317.1133445,18.22724151611328,47.17713165283203,64.69377899169922,66.26903533935547,33.239742279052734,4.17323112487793,-33.45685958862305,-8.076781272888184
404317.11734450003,19.677608489990234,50.56455612182617,56.22365188598633,38.84401321411133,-11.842498779296875,-21.242210388183594,19.15269660949707,196.65879821777344
404317.12134450005,21.24799156188965,48.51692199707031,48.224029541015625,15.179624557495117,-9.928720474243164,9.167459487915039,82.69766998291016,303.1402282714844
404317.12534450006,21.361854553222656,44.696556091308594,31.17146110534668,-14.592700004577637,-6.46182918548584,59.89655685424805,126.3687515258789,196.2493133544922
404317.1293445001,22.45058822631836,40.4348258972168,14.391474723815918,-5.68779182434082,24.08833122253418,130.62474060058594,139.99215698242188,82.60340118408203
404317.1333445001,23.064128875732422,36.820640563964844,2.754166603088379,-11.101564407348633,65.1550521850586,137.1437225341797,97.03727722167969,-0.23250089585781097
404317.1396551,24.41304588317871,29.09145164489746,-9.938783645629883,5.840427875518799,98.52909088134766,135.09597778320312,8.743749618530273,-18.041261672973633
404317.1436551,24.40479850769043,21.932697296142578,-9.552708625793457,34.47764205932617,111.32616424560547,68.05339813232422,3.0109105110168457,61.29194259643555
404317.14765510004,23.8226261138916,14.62508773803711,-6.346942901611328,59.634254455566406,109.22050476074219,16.030471801757812,-27.62220001220703,173.94456481933594
404317.15165510005,24.578975677490234,8.496491432189941,-5.668556213378906,80.86795043945312,84.98831939697266,-40.599464416503906,74.90658569335938,209.99876403808594
404317.15565510007,22.935413360595703,3.8264319896698,5.880737781524658,93.96688842773438,32.67075729370117,-0.0717531219124794,161.1219482421875,123.3943862915039
404317.1596551001,23.209369659423828,-4.217145919799805,24.011571884155273,99.57027435302734,-5.496756553649902,38.2729377746582,141.18026733398438,26.16097640991211
404317.1636551001,22.130857467651367,-6.947319507598877,39.525108337402344,75.14911651611328,-13.344733238220215,107.58643341064453,123.1788330078125,-53.21531295776367
404317.1676551001,20.82649040222168,-9.626517295837402,54.978187561035156,52.696781158447266,-12.999645233154297,130.88929748535156,30.96225929260254,21.034832000732422
404317.17165510013,20.092451095581055,-8.816254615783691,69.30626678466797,23.273401260375977,27.743501663208008,144.4988555908203,-54.55548095703125,157.36407470703125
404317.17565510015,18.42654037475586,-3.8019979000091553,71.37094116210938,-2.227609157562256,64.42811584472656,85.08284759521484,-16.039560317993164,219.44679260253906
404317.1757666,16.761878967285156,-4.333184242248535,68.17818450927734,-5.212045192718506,105.09062194824219,36.580074310302734,63.5723991394043,131.63259887695312
404317.1797666,15.438828468322754,0.59271240234375,69.07730102539062,-19.901424407958984,124.30597686767578,-24.64873504638672,154.7791748046875,20.468368530273438
404317.18376660004,13.372174263000488,7.184704303741455,53.006317138671875,-4.600000858306885,105.18144226074219,-21.20862579345703,178.28366088867188,-69.38296508789062
404317.18776660005,11.803524017333984,14.653942108154297,42.67023849487305,21.82659912109375,77.15217590332031,12.35239315032959,111.07430267333984,25.766685485839844
404317.19176660007,10.0,21.33001136779785,25.4342098236084,47.95937728881836,38.76678466796875,79.69148254394531,33.86637496948242,126.6986312866211
404317.1957666001,8.223587036132812,28.567733764648438,8.44631576538086,74.88005828857422,-9.17558765411377,117.11154174804688,-20.188030242919922,190.42352294921875
404317.1997666001,6.466699123382568,35.07951736450195,-5.4098005294799805,97.69436645507812,-24.304851531982422,123.30323028564453,-40.329341888427734,132.52183532714844
404317.2037666001,4.972117900848389,42.34218978881836,-15.753896713256836,100.77901458740234,-13.823193550109863,122.02355194091797,49.18570327758789,56.612369537353516
404317.2077666001,3.4173221588134766,42.67513656616211,-9.606916427612305,77.6214599609375,18.2113094329834,47.932613372802734,139.6170654296875,-17.326847076416016
404317.21176660014,1.9989358186721802,49.750144958496094,-7.104154586791992,62.59291076660156,61.76701354980469,-23.136425018310547,183.86448669433594,-0.8141704797744751
404317.2023836,0.6035441160202026,47.37000274658203,-1.4916660785675049,38.4343147277832,99.26158142089844,-8.179977416992188,142.12582397460938,91.15357971191406
404317.2063836,-0.6532089114189148,46.980194091796875,13.597856521606445,8.974146842956543,137.16567993164062,-1.5847712755203247,51.98720169067383,170.30697631835938
404317.21038360003,-2.125211238861084,44.08486557006836,28.99904441833496,-9.715008735656738,121.3663330078125,59.85537338256836,-28.022212982177734,213.43429565429688
404317.21438360005,-3.0540921688079834,40.99800491333008,45.92186737060547,-17.3853702545166,73.892578125,122.78173828125,-15.760268211364746,82.2396240234375
404317.21838360006,-4.01951265335083,34.09748458862305,54.46892166137695,-14.0167236328125,35.400508880615234,121.22867584228516,72.5902099609375,-28.933979034423828
404317.2223836001,-4.0392680168151855,29.02994728088379,68.07754516601562,10.409802436828613,8.094110488891602,123.00230407714844,131.2779998779297,-27.310361862182617
404317.2263836001,-4.390140056610107,22.128864288330078,74.33678436279297,35.330692291259766,-7.582291603088379,72.58987426757812,164.08250427246094,133.04867553710938
404317.2303836001,-3.9756155014038086,14.574872970581055,71.70142364501953,66.4043960571289,-7.336004257202148,2.0606577396392822,163.43344116210938,347.5149230957031
404317.2343836001,-3.652765989303589,7.7288594245910645,67.03245544433594,82.73893737792969,26.173553466796875,-27.378337860107422,66.7448959350586,180.2902374267578
404317.23838360014,-3.926102638244629,3.9274916648864746,50.531402587890625,87.21266174316406,66.26888275146484,-8.470829963684082,-26.9165096282959,119.41796112060547
404317.2457388,-2.359931230545044,-1.4692034721374512,37.195404052734375,83.26258850097656,95.45626068115234,34.113922119140625,-44.92210388183594,23.424007415771484
404317.2497388,-1.4006386995315552,-4.137857437133789,20.743227005004883,71.08964538574219,105.1361312866211,95.34465789794922,38.603294372558594,-57.4487190246582
